,query_track_id,target_track_id,score,query_text,target_text
130,classical.00026,TROEHUX128F426239A,0.9195469617843628,"Symphony No. 41 in C Major, K. 551 ""Jupiter"": I. Allegro vivace by Academy of St Martin in the Fields & Sir Neville Marriner from Mozart: Symphony Nos. 40 & 41",Symphony No. 41 in C_ 'Jupiter' K551: II.   Andante cantabile by Academy of St Martin-in-the-Fields/Sir Neville Marriner from Mozart - Symphony Nos. 40 & 41
131,metal.00028,TRWAEQO128F92F983D,0.9999998211860657,Ace of Spades by Motörhead from Ace of Spades,Ace Of Spades by Motörhead from Ace Of Spades
132,disco.00086,TRMPKRK128F14775CA,0.9775745868682861,I Love the Nightlife (Disco 'Round) by Alicia Bridges from Alicia Bridges: The Collection,I Love The Nightlife (Disco 'Round) by Alicia Bridges from The Collection
133,rock.00037,TREUHEG128F42BA46F,0.849296510219574,Brown Sugar by The Rolling Stones from Sticky Fingers (2015 Remaster),Brown Sugar by The Rolling Stones from Live Licks
134,country.00059,TRTDANY128F92DD471,0.9422802925109863,I Still Believe In You by Vince Gill from Best of Vince Gill,I Still Believe In You by Vince Gill from I Still Believe In You
135,hiphop.00000,TRCIHLP128F1477BE7,0.8050123453140259,Looking For the Perfect Beat by Afrika Bambaataa & The Soul Sonic Force from Battle of the Year (Original Motion Picture Soundtrack),Zulu Nation Throwdown (LP Version) by Afrika Bambaataa Nation Soul Sonic Force from Looking For The Perfect Beat 1980 -1985
136,disco.00069,TRQLVQX128F423917F,0.8419821262359619,Shake Your Booty by KC and the Sunshine Band from Pop Masters: Get Down Tonight,(Shake_ Shake_ Shake) Shake Your Booty (LP Version) by KC & The Sunshine Band from Best Of KC & The Sunshine Band
137,pop.00094,TRJZITV128F92F2CEB,0.8656094074249268,I Wanna Be With You by Mandy Moore from I Wanna Be With You,I Wanna Be With You by Mandy Moore from Center Stage Music From The Motion Picture
138,country.00047,TRHFNJP12903CCF68F,0.80851149559021,I'm the Girl In the Usa by Connie Hall from Essential Hits,I'm That Girl by Sally from Ladies Of Bass
139,classical.00012,TRNVQBY128F427BB50,0.8439921140670776,"Symphony No. 36 in C Major, K425 'Linz': II. Poco adagio by Gunther Hasselmann from ",Poco Adagio (Symphony No 36 In C Major K425_ Movem by Otto Klemperer from Mozart: Symphony No. 35_36 & 38 Etc.
140,rock.00036,TRNCSKU128F4265639,1.0000001192092896,Movin' Out (Anthony's Song) by Billy Joel from The Stranger,Movin' Out (Anthony's Song) by Billy Joel from The Stranger
141,disco.00085,TRGYRMO128F9325DF7,0.9730756878852844,Wordy Rappinghood by Tom Tom Club from Tom Tom Club,Wordy Rappinghood by Tom Tom Club from Tom Tom Club - Deluxe Edition
142,metal.00078,TRGZFRJ128F147CC7D,0.8031516671180725,Prince Charming by Metallica from Reload,Carpe Diem Baby by Metallica from Reload
143,classical.00077,TRNRCOF128F145171D,0.9370707869529724,"Piano Sonata No. 8 in C Minor, Op.13 'Pathétique': I. Grave - Allegro di molto e con brio by Daniel Barenboim from Beethoven : Piano Sonatas",Beethoven : Piano Sonata No.8 in C minor Op.13_ 'Pathétique' : I Grave - Allegro di molto e con brio by Daniel Barenboim from Beethoven & Tchaikovsky : 'Pathétique'
144,pop.00070,TRYPFML128F147F4EA,0.8388365507125854,I Get Lonely by Janet Jackson from The Velvet Rope,I Get Lonely (Janet Vs Jason - The Club Remix) by Janet Jackson from The Velvet Rope (Special Edition)
145,rock.00029,TRLCLUP128F42BA471,0.809098482131958,Street Fighting Man by The Rolling Stones from Beggars Banquet (Remastered),Street Fighting Man by The Rolling Stones from Live Licks
146,blues.00069,TRGSZPG128F9311E0A,0.9153631925582886,I'm On My Way (Part 2) by Clifton Chenier from Bayou Blues,I'm On My Way by Clifton Chenier from Bayou Blues
147,classical.00016,TRWCJJG128F427CDC8,0.8168333768844604,"Symphony No. 38 in D Major, K504 'Prague': II. Andante by Gunther Hasselmann from ",Symphony No. 38 in D_ 'Prague' K504 (1991 Digital Remaster): II.      Andante by English Chamber Orchestra/Daniel Barenboim from Mozart: Symphonies 29_31_33_34_38_39
148,classical.00049,TRHNRDP128F429061A,0.8591032028198242,"Symphony No. 1 in C, Op. 21: IV. Finale (Adagio - Allegro Molto e Vivace) by Gewandhausorchester & Kurt Masur from Beethoven: The Symphonies",Symphony No. 1: Adagio - Allegro molto e vivace by London Symphony Orchestra from Beethoven: Symphonies Nos. 5 & 1
149,blues.00028,TRTCWED128F93427DE,0.916816234588623,Traveling Riverside Blues by Robert Johnson from Guitar & Bass,Traveling Riverside Blues by Robert Johnson from Walking Blues
150,hiphop.00069,TRZQIFY128F4263CAF,0.8788200616836548,"Scenario by A Tribe Called Quest from Hits, Rarities & Remixes",Same Ol' Thing by A Tribe Called Quest from Hits_ Rarities & Remixes
151,blues.00025,TRTXXUF128F426A2F7,0.9999998807907104,Milkcow's Calf Blues by Robert Johnson from King of the Delta Blues Singers,Milkcow's Calf Blues by Robert Johnson from King Of The Delta Blues Singers
152,blues.00061,TRLQBEQ128F9311E05,1.000000238418579,Boppin' The Rock by Clifton Chenier from Bayou Blues,Boppin' The Rock by Clifton Chenier from Bayou Blues
153,disco.00001,TRUSPZB128F92E7B0C,0.943523645401001,I Will Survive by Gloria Gaynor from Get Down with Gloria Gaynor,I Will Survive by Gloria Gaynor from I Will Survive
154,metal.00083,TRZGFWW128F147CBD3,0.8306734561920166,For Whom the Bell Tolls (Remastered) by Metallica from Ride the Lightning (Remastered),For Whom The Bell Tolls by Metallica from Ride The Lightning
155,metal.00075,TREAYDQ128F147CC6C,1.0000001192092896,Until It Sleeps by Metallica from Load,Until It Sleeps by Metallica from Load
156,blues.00016,TRKKPGV128F426A2EE,0.9999998807907104,Last Fair Deal Gone Down by Robert Johnson from King of the Delta Blues Singers,Last Fair Deal Gone Down by Robert Johnson from King Of The Delta Blues Singers
157,classical.00078,TRMRLHY128E079806A,0.9401898384094238,"Piano Sonata No. 8 in C Minor, Op.13 'Pathétique': II. Adagio cantabile by Daniel Barenboim from Beethoven : Piano Sonatas",Piano Sonata No.8 in C minor Op.13_ 'Pathétique' : II Adagio cantabile by Maria-João Pires from Beethoven : Piano Sonatas Nos 8_ 14_ 17 & 23
